Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables
Australia,2007,Wind,90743.9073761562,30358.74210381059,9432044962.674404,167384136,170524339068974.12,591662.468142377,50692.698681146656,55921.45919427849,642948.9226397161,285969,0,3874122951.4449306,1,-3.625100723363386,366.6713885105723,156.38498281411128,12.68967959808464,15.691654350618489,75.36411943810461,49.27699474486767,906.0262357039376,0.2731668534158736,0.4590368872337081,673948367.1024227,382446865.3766869
India,2007,Solar,99473.16329163007,22791.16051086342,5233572554.504417,1239201691,77625684201583.06,768919.0702364494,20214.91140398926,49791.94753695279,907314.4691817348,561908,0,335240690.2118196,1,-2.057959301529745,101.08274164234376,271.3063938405281,10.395542518216624,11.331824363161669,74.02267580797583,20.318670780960435,828.3617284049648,0.4786281280444225,0.4379427738431531,743469323.8277128,582978220.2762747
USA,2018,Solar,57579.4172066982,22080.425745676657,9638906047.95743,897352065,147350459612955.88,868463.0474832759,21633.713170448624,84892.58191204985,451016.8340290379,574172,0,7245304646.840192,0,35.28877770725612,1853.4367555821825,285.68207967137414,2.244487856141917,4.442856656146265,95.17027899732204,92.63435507777454,468.2306087073015,0.7124762375826871,0.4910623935535672,865844330.4657595,525505707.0046889
India,2003,Solar,24648.113448471428,31393.875172725217,6386095093.776116,472548986,145340304359092.2,237529.80707935977,17562.359341218642,76109.1140032719,255403.7902158421,881930,1,6627759564.735077,1,2.2509301174186795,248.54852874250588,126.35017165910727,5.0136744914158085,36.572717125529806,6.300538680674683,52.722721872387545,165.91593043576722,0.8642547272864495,0.4439804692973425,332336183.6374253,343134152.49161935
Canada,2001,Solar,2224.502654542312,766.1468252384334,5771749031.657456,154680449,157111833815660.53,694382.897907359,40661.52552569652,43688.02598250066,154304.63626059567,974515,1,328795441.15426624,1,3.755462706584765,1912.4820457215687,159.0215510074556,6.981218158372481,55.65541935327434,40.57572150400232,53.3898554634469,171.85800020383522,0.8752996211472001,0.2052916370440154,552069771.179794,720162747.7282716
Brazil,2019,Solar,72549.65415188007,8760.860915467309,4826658288.69978,1007758429,126361797852511.58,311075.9388650808,4786.124758339431,37505.05747034737,89833.08002341588,392656,0,7852819258.002233,0,14.878993427418507,1331.198519326597,168.3868976791147,0.4379710291131422,71.97879827600502,50.530352016947134,13.130729604509815,385.4617462181108,0.4639083096565832,0.4366251339589991,261047901.1866752,920637872.6343544
China,2001,Solar,70143.22635106946,35866.7136499638,8989019856.728708,442235891,179813376285786.78,578532.8975071181,72579.69239782976,37330.88553458645,978804.552312184,641876,1,4990493758.473483,1,3.324535902839308,982.9356876923902,270.4146500592781,12.53137474416616,63.4540877200768,69.94345413048121,93.42789485692217,893.9860151521335,0.921879928878194,0.4748111865144823,295184690.4610441,585758508.6863158
France,2014,Wind,41749.58378942907,17165.973865439595,6255245160.383889,1166493629,42982562221444.94,577771.3736179391,61820.09135637406,37889.22758692841,159204.21106771307,191388,0,1818171886.4327133,1,33.76662721577607,388.0362875356519,173.1882036993353,6.882808327249097,72.40184341786254,91.54467468500702,62.259459611118295,738.509973791851,0.4346455170873587,0.1026633617411709,927672122.920331,451641835.7230077
India,2006,Wind,6056.648816798792,21680.23787120569,9640032482.231152,1254527266,58756225405955.37,267345.2879280699,36512.50237662084,43525.95897451072,822152.8404259086,421706,0,9694459441.53211,0,32.208591873009134,2322.204622325751,165.61279811624513,13.875267229262212,6.162814813329542,14.056211045550238,38.47091804739438,613.3488770022046,0.4859811485302204,0.2775768333629542,635496287.6378204,594527129.8568908
China,2020,Solar,43895.01100806137,21928.166594551225,4793172988.609914,222032748,74753478576351.06,707285.0918876003,98330.10656606124,5345.7072755718455,159880.37126720775,182032,0,3451627075.5790653,1,39.37479698307561,1552.4827956147624,276.7812010856136,9.348657307530324,37.10611997223694,40.4880276740269,21.454307998568968,384.0291454533553,0.6052832660312066,0.3901761727623162,401379893.57962376,656538374.0532905
China,2017,Wind,49368.94719872028,19485.01966001271,5998591964.380783,766238044,87534475714075.83,632183.5857485887,83102.83922319362,89340.23507974768,36380.24395355667,946496,1,3361480671.0386653,0,-7.127598689225075,1746.7346841956803,168.7206483764133,11.004286921717576,79.61526577548193,0.6976782051643982,22.11661373903916,343.28226693839395,0.3470582609007382,0.3394866898005808,778644711.0707226,943961557.8490138
Brazil,2013,Wind,74901.76182880675,16277.655372185867,6485186265.805816,469021990,61803333501862.87,313914.7127782988,77844.93364425903,41495.24871902103,475550.2922370217,870866,1,2067404696.1921816,0,3.5815735478824475,696.5031767185291,244.3198783576561,13.65594817930971,91.95277996568862,60.71915636837627,85.33377175113894,585.999677972697,0.5990374956412345,0.0642418448011952,122974516.79025751,170591475.1883428
Japan,2002,Solar,35197.16378566733,12521.966395790052,2916550898.708049,633006721,114772813035375.62,339555.0957486716,52830.85600216028,90030.79400756156,262947.37401914666,79814,1,7146988790.455993,0,11.697236938387078,2787.929351578553,228.2803587976262,4.395492058260258,15.624864890018298,96.52566712772916,43.46828718606438,621.355435930238,0.3245362525539768,0.4067565067896452,31773898.301795736,411491722.2720016
Germany,2006,Wind,48853.14780309687,20896.54386138373,2600842136.5479546,916723737,196669289545631.3,933903.3474886264,44734.26834975819,80018.32819225347,92107.68000081144,812790,1,3904094760.9326887,0,20.18610771439375,557.1944503611726,219.99222703536051,0.7781605463744307,15.67081501402412,46.33466086891202,59.17659229657134,544.0996244781209,0.6388294358551555,0.4690273349744379,505490775.92180526,297267657.8484412
Germany,2013,Wind,20992.594994071333,41824.861047717815,8968476909.3287,178462451,65991618798317.12,49856.872352001286,9054.39840816661,78275.58769834915,430706.49530884775,191658,1,9415508834.556976,0,15.554542290359835,1074.4453998482588,210.26505574058436,14.405657300913052,17.963695708766757,36.789628661485374,98.52380595872629,119.2057236832484,0.1658046921658016,0.3339827448685332,378557623.6754369,773053129.4527668
Russia,2022,Solar,72830.2016887548,25301.2474978653,390764996.7931766,419146621,58366550215591.016,13944.00322449117,85106.14044642453,76218.89987574071,7331.468849521602,347781,0,3597585838.2948875,0,1.9845898691005424,1294.8602264383292,178.84873844697597,9.99043790299802,84.72560061519131,35.861358794657804,1.002826239864052,854.3048670081721,0.3664022344286434,0.1258402923381532,404665414.3474077,831340656.5303495
USA,2010,Wind,27738.221028857504,5057.76122246879,1307530537.541185,1342164799,48058410445068.43,72698.20653718374,67911.80554803005,25406.27940749167,775857.2218019366,685453,0,4388821353.935308,0,36.366744662866445,785.7994827871402,256.7219981697516,11.035509715720982,24.51903274462981,21.29472969794787,7.964852733017458,414.9278941259496,0.7472593756966993,0.3018386152985199,159937054.53374574,546558994.593173
Russia,2001,Solar,42514.46983847527,41521.57698477429,1107618298.0991118,782186939,57746184197053.055,827884.3406444839,59816.63586507602,79556.97520735912,600333.2644180477,631774,0,4482502660.041764,1,-5.84069446998576,1414.3853468119055,194.17030384457348,13.83119956363703,84.42943947328077,76.06456376523853,19.33857149877628,728.149972716194,0.8336724971451872,0.3543187779426802,405665805.9989773,672887973.8751377
Germany,2021,Solar,89707.40554796609,1398.3865206116006,6228336699.353053,67559919,162196920235310.84,994011.388386598,99120.3986575181,80298.45929400025,70640.1999841837,278779,0,5536343581.651095,0,28.8111551690857,1574.0007886213664,175.35122879398114,10.7861477428616,39.1451945837377,59.08012678088864,40.71560557031143,141.00807022743135,0.0171425195046588,0.3605950843591679,831314913.3330594,193769823.1397384
China,2009,Solar,20512.530328779325,4025.1008806292666,2161727167.9619617,1245517659,169353223229099.28,592269.6883545571,95847.55578820294,49568.19734065661,252004.36936720923,537068,1,2491479111.5378222,0,20.380901845837847,946.7187217705429,116.264194979547,11.814230497209223,81.39327486638975,53.06571699608021,1.8061947974035708,657.723238405839,0.6754370945926258,0.1814733434171885,988371704.9755572,894379826.361074
Canada,2023,Solar,25364.63907005091,4050.891046815605,1774233896.5642629,1463136909,173445306219571.62,897019.7280485469,27855.007738042023,82537.03774134726,293916.2945914488,160933,1,2583678636.4290195,1,3.353429722360005,1114.298376182967,246.46520474034585,0.5661330204284265,93.77102477137788,77.33229702217962,88.82969043487952,703.4083738780122,0.2680826612784046,0.4651280549533823,377142770.292074,35964175.90165949
USA,2011,Solar,8300.68875247285,28239.028720449707,8811007664.956108,414882493,17836501783264.99,259332.8709480058,13815.763915697398,25205.27079292616,935391.8067588188,378199,0,9558378750.716314,1,-4.487793481946053,1553.6711162699305,266.8778808351793,6.549824731711384,66.37990716691145,17.23451049012741,82.20104548696257,425.9283423265055,0.0400788392486404,0.3723875622144612,870223267.4559958,768922922.6980015
Japan,2018,Solar,95840.67668962688,49538.50895614951,275859739.64895684,1209494009,104430912464435.23,256959.8350883792,27312.559013750688,98782.84737940785,451966.05181634845,443197,0,9668521967.567509,1,29.494636520400896,1930.8656936066352,158.79263695316243,12.26530248356777,21.229359940945645,88.57928480618676,73.46454917580351,634.3884377513275,0.8993324588230867,0.0687472808788389,677903493.2822299,791808872.1087316
Japan,2006,Wind,48685.587578423096,21724.577398810517,7483502102.771353,709091720,16324259431246.115,770931.0906249702,27721.256083888267,11768.551706856326,544716.2163996461,521272,0,3452704327.957478,1,2.829685893306909,2890.5468233627307,137.0388119666951,14.323479794827772,29.394711424378773,3.3193240167232463,90.7069316359066,344.62231695062604,0.0835939835084248,0.3531850245381175,245531592.9769478,3896326.137580016
India,2004,Wind,45651.39033153385,17882.67274742286,4768448557.184646,645504486,199667215298513.5,513634.72697281546,56941.41739322024,35114.77977990141,234652.15939140128,308358,0,8588410342.279542,1,-4.364073337221871,1546.3003028996045,184.64535223199312,12.293354492549495,10.981476884263442,81.71839298117519,3.1094652052977345,447.487028861357,0.2804359108347868,0.1948615815269023,364051869.5837706,666033456.9901251
China,2018,Solar,12008.9986357745,46761.24701787312,1518153986.1574996,1070850175,116221292260782.36,962880.3999760328,96226.82594815343,52649.83423160122,45279.46435062282,91366,0,8087915474.897241,0,37.02919424006956,568.0422991310191,206.52189002315365,2.318061380949578,14.471173451610186,8.444622555062153,65.28514784852511,421.6893500002672,0.2853760593895815,0.2365370182161636,249704467.6356906,333344495.4973209
Brazil,2008,Solar,57639.970769790176,33413.2603549555,1764107043.656088,472823296,129790933359696.23,81797.91757437916,10459.536093957318,49072.968653434094,874554.3996262769,577974,1,6404555745.436553,1,23.3590040652152,988.3013166493412,235.65418696674357,11.01253256187487,51.37544909577747,0.5349611335441984,85.43540536833062,997.5616070653124,0.0874985974445082,0.1742188681872219,612019454.114305,102029310.50439285
Australia,2020,Wind,64842.97201786379,8474.584723418317,1693257001.4773245,125997715,186927866106356.8,628460.2701426708,67416.38001742946,95872.70762191091,889851.3856841243,792485,0,291565675.7342279,1,20.2438264455945,2471.709345079601,138.49250813868167,8.74970248825856,38.48824515525787,39.828039332200994,68.64308788383315,727.5925126137231,0.2220894716221568,0.1772307712627614,665394842.8172188,174436855.92214975
Germany,2005,Solar,18786.250673776813,29224.228427427883,9936914829.278454,1399266109,90203059399320.42,244657.13517316227,57733.78299727182,96540.14627777376,385327.2177959639,449882,0,3095033207.47023,0,-5.946045983397665,1364.1923292623117,173.12979037531488,9.823062946498888,82.44453211358905,2.67454884756515,96.26907804892194,942.1348802963482,0.4536755708617989,0.2891493343844398,596377659.8424354,76671311.89555044
Canada,2007,Solar,60064.59443599544,44469.003816198194,2594213144.472237,177660023,171050696753648.16,166130.76767924646,51774.06062000643,32504.32181352577,725511.2633656503,498727,0,6726458258.051104,1,-5.948492382173495,1235.686875457905,163.54590576393466,5.165741558349455,15.705869791028126,7.046488388824168,0.87473551653513,776.5050337265467,0.4964367932677569,0.4544071448433823,981091786.5110096,927295257.490704
Canada,2015,Solar,57907.75540292019,6237.433248409118,4458384846.976793,1097041449,183127854880216.44,586575.4946612895,18167.13488853837,88053.13692466273,196917.0038182376,462007,1,6311894608.868228,0,22.864816611769,1209.179799432738,156.1276741313918,8.667560719866866,90.71043491440189,87.07802095314305,25.009370310794488,439.7689431362356,0.8167703251382505,0.3650881978424189,788030713.4559333,595259685.522408
France,2004,Solar,51753.5890568964,655.0244724736651,3638232086.17895,360936527,43453576398604.82,693458.2906419575,80145.5347994278,36914.3801442352,181280.49370940652,415325,1,1824808072.4626544,1,28.4053313324857,466.8850791177263,295.25139610674785,14.45521089108711,62.72234083200387,48.642956893827424,37.550121256537096,526.8575172599295,0.6322400305424926,0.1597771435787793,848145258.0863374,700327896.4718357
Canada,2003,Solar,16066.664731957646,15333.81306229146,9361396770.29796,1294028647,83869958064395.03,335788.0005634509,19463.102353100538,41795.28198513455,518107.5368972632,399077,1,7823912140.461491,1,-7.5426031316477875,2726.0906121874723,298.06703064112975,4.535067079216829,69.95260428583038,1.2177633817352596,57.02410729527583,121.69977074478764,0.6599868534260589,0.0702549793765046,631171228.3555816,687527277.1201607
France,2002,Wind,37078.45551968889,40639.8162322813,9049422890.010912,1311304127,37115592838152.23,145118.19343430552,45491.3877442032,52780.18727381475,319980.61974621244,1320,1,7904837640.043468,0,1.286625702248676,690.595974381906,208.60502975990795,9.685733004855132,85.30490581746767,5.282065569442585,66.42332394940377,343.08926366513504,0.2654216606847924,0.4390213790083759,492215942.0714172,24687498.356357507
France,2022,Solar,66467.23004541552,40867.55882260977,1876380517.9551504,415103302,3198676374967.091,864791.6324758715,50087.19580577757,21404.07402722388,954393.304629479,186003,1,6746181883.644733,1,27.268796584289326,425.9928209862403,189.05630309882892,6.638997200244624,37.305457125198906,45.007848789670255,78.4979727477709,778.310673799113,0.7922894905736463,0.299849178003686,973086520.6354164,413838278.28163487
France,2023,Solar,13943.24081885696,31270.387022796367,5941298238.300728,595312830,116708383286377.66,124475.28072174062,46154.50777245768,22432.583157840152,147075.25276877123,84047,0,5565214982.4817095,1,-3.080500580330611,1088.779346124296,154.69774051537158,1.5776844141685769,70.61524364871401,51.64364024938073,78.11355911049014,369.3285838981809,0.4743804847319427,0.4685616919113911,384172793.76931226,837807759.228254
